

0, 46.000000, 0.000000, 58.000000 
1, 59.000000, 0.000000, 58.000000 
2, -29.000000, 0.000000, -21.000000 
3, -1.000000, 0.000000, 45.000000 
4, 21.000000, 0.000000, -13.000000 
5, -53.000000, 0.000000, -34.000000 
6, 3.000000, 0.000000, -25.000000 
7, -17.000000, 0.000000, 48.000000 
8, 19.000000, 0.000000, -22.000000 
9, 18.000000, 0.000000, -2.000000 
10, -63.000000, 0.000000, -46.000000 
11, -57.000000, 0.000000, -32.000000 
12, -37.000000, 0.000000, 6.000000 
13, -31.000000, 0.000000, 42.000000 
14, -16.000000, 0.000000, 42.000000 
15, 9.000000, 0.000000, 54.000000 
16, 6.000000, 0.000000, -1.000000 
17, 13.000000, 0.000000, -28.000000 
18, 11.000000, 0.000000, 4.000000 
19, -5.000000, 0.000000, -34.000000 
20, 14.000000, 0.000000, -30.000000 
21, -17.000000, 0.000000, 33.000000 
22, 47.000000, 0.000000, 6.000000 
23, 41.000000, 0.000000, 57.000000 
24, -44.000000, 0.000000, 16.000000 
25, -30.000000, 0.000000, -53.000000 
26, 30.000000, 0.000000, -20.000000 
27, -32.000000, 0.000000, -39.000000 
28, 28.000000, 0.000000, 62.000000 
29, -55.000000, 0.000000, -62.000000 
30, 62.000000, 0.000000, 4.000000 
31, 53.000000, 0.000000, 8.000000 
32, 12.000000, 0.000000, -9.000000 
33, 6.000000, 0.000000, -42.000000 
34, 23.000000, 0.000000, 49.000000 
35, -4.000000, 0.000000, -62.000000 
36, 48.000000, 0.000000, 21.000000 
37, 4.000000, 0.000000, -49.000000 
38, -39.000000, 0.000000, -20.000000 
39, -47.000000, 0.000000, 54.000000 
40, -7.000000, 0.000000, -52.000000 
41, 46.000000, 0.000000, -26.000000 
42, -44.000000, 0.000000, 62.000000 
43, 19.000000, 0.000000, -55.000000 
44, 57.000000, 0.000000, 31.000000 
45, -10.000000, 0.000000, -55.000000 
46, -3.000000, 0.000000, -57.000000 
47, -29.000000, 0.000000, 19.000000 
48, 41.000000, 0.000000, -23.000000 
49, -49.000000, 0.000000, 26.000000 
50, -16.000000, 0.000000, 58.000000 
51, 42.000000, 0.000000, -33.000000 
52, -28.000000, 0.000000, -42.000000 
53, 51.000000, 0.000000, -15.000000 
54, -23.000000, 0.000000, -33.000000 
55, 16.000000, 0.000000, 47.000000 
56, -23.000000, 0.000000, -25.000000 
57, 30.000000, 0.000000, -43.000000 
58, -55.000000, 0.000000, 16.000000 
59, 6.000000, 0.000000, 55.000000 
60, 28.000000, 0.000000, -15.000000 
61, 17.000000, 0.000000, -57.000000 
62, 23.000000, 0.000000, 60.000000 
63, 61.000000, 0.000000, -35.000000 
64, -59.000000, 0.000000, 30.000000 
65, 16.000000, 0.000000, 56.000000 
66, -4.000000, 0.000000, -25.000000 
67, 44.000000, 0.000000, -64.000000 
68, 16.000000, 0.000000, -21.000000 
69, 36.000000, 0.000000, 13.000000 
70, -58.000000, 0.000000, 40.000000 
71, 14.000000, 0.000000, 45.000000 
72, 12.000000, 0.000000, 41.000000 
73, -39.000000, 0.000000, 34.000000 
74, -25.000000, 0.000000, 42.000000 
75, -31.000000, 0.000000, 43.000000 
76, 44.000000, 0.000000, -4.000000 
77, -63.000000, 0.000000, -59.000000 
78, -13.000000, 0.000000, 43.000000 
79, -24.000000, 0.000000, -16.000000 
80, -55.000000, 0.000000, -33.000000 
81, -16.000000, 0.000000, 54.000000 
82, 37.000000, 0.000000, 0.000000 
83, 43.000000, 0.000000, -22.000000 
84, 30.000000, 0.000000, 29.000000 
85, -2.000000, 0.000000, 46.000000 
86, -38.000000, 0.000000, 15.000000 
87, -14.000000, 0.000000, 55.000000 
88, -54.000000, 0.000000, -39.000000 
89, 8.000000, 0.000000, -43.000000 
90, 20.000000, 0.000000, -45.000000 
91, -51.000000, 0.000000, 45.000000 
92, -47.000000, 0.000000, 8.000000 
93, 47.000000, 0.000000, -55.000000 
94, -7.000000, 0.000000, -36.000000 
95, 15.000000, 0.000000, -44.000000 
96, 27.000000, 0.000000, -14.000000 
97, 23.000000, 0.000000, 30.000000 
98, -46.000000, 0.000000, -52.000000 
99, -50.000000, 0.000000, -25.000000 
100, -12.000000, 0.000000, 52.000000 
101, -23.000000, 0.000000, -39.000000 
102, 12.000000, 0.000000, -37.000000 
103, -27.000000, 0.000000, -42.000000 
104, 11.000000, 0.000000, -63.000000 
105, -46.000000, 0.000000, -12.000000 
106, 58.000000, 0.000000, -44.000000 
107, -14.000000, 0.000000, -58.000000 
108, -13.000000, 0.000000, -36.000000 
109, 2.000000, 0.000000, -34.000000 
110, 17.000000, 0.000000, 22.000000 
111, -40.000000, 0.000000, 15.000000 
112, 37.000000, 0.000000, 31.000000 
113, 46.000000, 0.000000, -8.000000 
114, -21.000000, 0.000000, 20.000000 
115, 62.000000, 0.000000, 61.000000 
116, -4.000000, 0.000000, -8.000000 
117, 15.000000, 0.000000, 24.000000 
118, -60.000000, 0.000000, -42.000000 
119, 14.000000, 0.000000, 17.000000 
120, 55.000000, 0.000000, 39.000000 
121, -32.000000, 0.000000, 9.000000 
122, -64.000000, 0.000000, -11.000000 
123, -9.000000, 0.000000, -3.000000 
124, -6.000000, 0.000000, -63.000000 
125, -29.000000, 0.000000, 9.000000 
126, 35.000000, 0.000000, 35.000000 
127, -21.000000, 0.000000, 43.000000 
128, -50.000000, 0.000000, 48.000000 
129, -35.000000, 0.000000, -54.000000 
130, -41.000000, 0.000000, 32.000000 
131, 34.000000, 0.000000, -9.000000 
132, 28.000000, 0.000000, 49.000000 
133, 21.000000, 0.000000, -14.000000 
134, -22.000000, 0.000000, -58.000000 
135, 22.000000, 0.000000, -16.000000 
136, 54.000000, 0.000000, -44.000000 
137, -39.000000, 0.000000, 27.000000 
138, 14.000000, 0.000000, -2.000000 
139, 4.000000, 0.000000, -37.000000 
140, -49.000000, 0.000000, -1.000000 
141, -6.000000, 0.000000, -44.000000 
142, 23.000000, 0.000000, -55.000000 
143, -15.000000, 0.000000, 48.000000 
144, -3.000000, 0.000000, -21.000000 
145, -53.000000, 0.000000, 30.000000 
146, 0.000000, 0.000000, 56.000000 
147, 35.000000, 0.000000, 26.000000 
148, 62.000000, 0.000000, 38.000000 
149, 38.000000, 0.000000, -16.000000 
150, -25.000000, 0.000000, -12.000000 
151, 36.000000, 0.000000, -5.000000 
152, -16.000000, 0.000000, 16.000000 
153, -26.000000, 0.000000, 51.000000 
154, 12.000000, 0.000000, 55.000000 
155, -61.000000, 0.000000, -25.000000 
156, -40.000000, 0.000000, -34.000000 
157, -18.000000, 0.000000, -58.000000 
158, -43.000000, 0.000000, -47.000000 
159, 18.000000, 0.000000, 36.000000 
160, 28.000000, 0.000000, 26.000000 
161, 33.000000, 0.000000, -5.000000 
162, -51.000000, 0.000000, 36.000000 
163, -23.000000, 0.000000, 48.000000 
164, -55.000000, 0.000000, 32.000000 
165, -24.000000, 0.000000, 24.000000 
166, 33.000000, 0.000000, 40.000000 
167, -31.000000, 0.000000, 59.000000 
168, -50.000000, 0.000000, 34.000000 
169, 47.000000, 0.000000, -40.000000 
170, 34.000000, 0.000000, -24.000000 
171, -38.000000, 0.000000, 41.000000 
172, -2.000000, 0.000000, 38.000000 
173, -24.000000, 0.000000, -25.000000 
174, -58.000000, 0.000000, 3.000000 
175, -11.000000, 0.000000, 17.000000 
176, 18.000000, 0.000000, 3.000000 
177, 6.000000, 0.000000, -22.000000 
178, 38.000000, 0.000000, 43.000000 
179, 27.000000, 0.000000, -63.000000 
180, 37.000000, 0.000000, -25.000000 
181, 3.000000, 0.000000, -12.000000 
182, 1.000000, 0.000000, 42.000000 
183, -12.000000, 0.000000, 55.000000 
184, 54.000000, 0.000000, -44.000000 
185, -37.000000, 0.000000, 18.000000 
